Word,Score
barks,5.124637214
gabba,3.032873903
corbe,4.969231042
rooms,4.639281555
erics,5.372014908
gruff,3.085728375
dater,5.479545249
loach,4.697290927
slows,4.310974247
study,4.564137008
uredo,4.863995063
touns,5.291416403
helve,3.824677152
pated,5.175128657
wheys,4.405611342
hales,5.741961976
hause,5.293582285
alpha,3.815941711
manna,3.538514703
cwtch,2.873333276
lovey,4.57420554
laxer,4.846862666
rangy,4.729243319
widen,4.617567562
umped,4.278491246
flirt,4.517627868
snaws,4.382033221
ouzel,4.3640907
rouse,5.502275586
glady,4.446442245
gobbi,3.440189202
sista,4.923541502
screw,4.959068607
ofter,4.739089737
oinks,4.988391864
rumen,4.903385008
paras,5.011247538
meeds,4.659067023
ahent,4.972488893
snars,4.988025737
ivies,4.266689368
trays,5.377365066
jocks,4.03432149
short,5.161257252
toise,5.640224696
shell,4.427316187
fries,5.416947686
metre,4.600887671
waves,4.908758472
moues,5.464412167
amigo,4.479217108
teiid,4.42750468
draco,4.891964294
ysame,4.96829647
macro,4.83928378
kebab,3.838695262
mosks,4.241405273
tyran,4.96792375
stoun,5.000292534
virge,4.524280358
lovie,4.794567375
demic,4.551451167
daynt,4.759234942
kuias,5.156208743
roose,4.993013591
deads,4.933052955
towed,4.750336471
eager,4.622618353
jetes,4.398312591
bonza,4.112275112
canes,5.772940546
zonal,4.457283614
duvet,4.340487205
axion,4.310802281
smock,4.387380725
admit,4.612979075
yumps,4.339565202
raine,5.688010191
loden,5.143342348
muxed,3.944722122
grief,4.633260643
almah,3.927209493
swill,4.048509038
clave,4.633508542
odors,4.484119768
codes,5.420820997
moved,4.38385353
sehri,5.318424456
plods,4.996054948
oundy,4.333956558
chase,5.120518402
rotor,3.706679263
hings,4.70012358
bortz,4.128708782
steem,4.665907131
abmho,4.058076389
ferer,3.711953128
lolog,3.23750791
gyrus,4.65877731
rimed,5.032858737
cutis,5.009352797
worth,4.405961742
serry,4.788119655
sinks,4.431228195
deaws,5.240560996
puled,4.767686232
maths,5.056832777
gimel,4.769633539
royst,5.027090441
drere,3.871054028
privy,4.009311572
polys,4.939309595
rakee,4.810277185
tarry,4.481153254
terra,4.867959136
unbox,3.449044058
slish,4.352816941
motes,5.592686304
neist,5.396391576
maiko,4.671766167
sials,5.144306785
whare,4.80252172
syned,5.125866898
sheen,4.707745208
juked,3.77957036
suets,4.87555007
blebs,4.324929847
chiks,4.451664158
cobra,4.7568774
chyle,4.39729252
theft,3.541170443
enjoy,3.946447639
hacek,4.624201128
plage,4.922970586
himbo,4.055658007
motey,4.95394177
herma,5.017096211
pumie,4.678667532
viral,4.719157546
gests,4.69346865
trios,5.600793652
allot,4.401910806
skald,4.954271239
resit,5.58279314
finny,3.446626085
feued,3.980123181
major,4.357937275
drome,5.027681615
avens,5.047239482
moled,5.044900285
peons,5.488538365
stong,4.787056341
myall,3.896360638
tuina,4.988730924
natch,4.499849946
butts,4.084465427
canso,5.173088488
kondo,3.734054921
usage,4.952247645
pucka,4.085319559
heist,5.203478141
drent,5.021394367
entia,5.111627552
sneak,5.252186292
faine,5.098315762
myops,4.628559297
mauzy,3.901671354
metal,5.178296174
addle,4.345300702
sunns,3.80574352
zoons,4.025100758
state,5.026494594
peaks,5.320435904
ceils,5.529787651
blood,3.836046938
mhorr,3.838750303
cippi,2.827066404
babas,3.873514826
paysd,4.769008863
boogy,3.499172218
glibs,4.667050626
embus,4.556910184
gloam,4.59447312
doter,5.304302902
haafs,4.266547749
kohas,4.980701921
fusks,3.688996005
hongi,4.316254604
ascus,4.343547108
bulky,3.856650517
posit,5.090977305
gappy,3.598685591
pongs,4.845190533
inert,5.032995647
gopik,4.113057854
print,4.771331068
frush,4.225071354
scoot,4.374433924
dowdy,3.355351867
piece,4.276985485
stopt,4.231463173
cohog,3.380644535
carby,4.609763698
oulks,4.833935456
misch,4.342358375
awmry,4.205857539
dived,3.756318382
trips,5.244063212
qaids,4.695768954
blurt,4.44872312
stony,4.982130062
bards,5.310446825
growl,4.185425366
tical,4.939269929
tones,5.831783327
punce,4.578696521
cacas,4.007558087
ampul,4.285752248
staws,4.370523327
hooey,4.247202494
purge,4.69106827
jambs,4.235860642
sopra,5.427462955
quayd,3.69898956
petar,5.327597758
semen,4.839800135
phony,4.20812556
touks,4.961974209
sepia,5.56311023
gairs,5.539109041
aloes,5.944708752
elfed,3.85977396
retry,4.358983292
jures,4.954949569
atimy,4.586955907
dream,5.058065219
druxy,3.708170916
waulk,4.212003013
minar,5.051732954
tanna,3.80252578
mozos,3.818987594
laval,3.203835583
delve,3.971062022
caver,4.825548946
brust,4.702679329
convo,3.427647572
clams,5.078614855
kutis,4.857012832
serra,5.216744837
rains,5.778933995
fient,4.688349495
fruit,4.434565376
gryde,4.536980333
dunce,4.655999727
genic,4.59573277
flunk,3.743707178
curdy,4.315026279
jells,4.140155648
pyrex,4.150951624
afald,3.80278998
zetas,5.14553057
skirt,4.999188316
softy,4.67980176
daris,5.74715922
sways,4.168898319
doing,4.525940693
artal,4.534050215
debye,3.929992023
walls,4.450034923
ooses,4.480149628
bedye,3.922685975
haram,4.210511942
ogams,4.872511189
cuing,4.150728004
souls,4.781384493
rases,5.502124253
mokis,4.906177924
ylems,4.960418495
brawn,4.335989337
lades,5.814185791
slued,5.318098024
breds,5.140322513
grave,4.651976394
umbre,4.428292034
livid,3.457070078
girts,5.235459192
loave,4.96226022
noddy,3.726427576
lisks,4.402783771
broil,4.795332055
ostia,5.104834139
knife,4.309434924
dibbs,4.017745358
going,3.829414949
khans,4.853404484
molla,4.255504882
aheap,4.117625731
togae,5.244064232
soups,4.510137557
vatic,4.333491488
kokra,4.087417255
phons,4.831552024
hoary,4.900519633
tynes,5.360036201
derro,4.526212795
ephah,3.73920773
musos,4.423638044
debby,3.612779743
pawky,3.930567431
sorgo,4.5128893
agent,4.85683244
blash,4.687238059
triad,5.231558691
parky,4.604349999
tinty,4.003662633
polje,4.400407197
niffy,3.228697215
wauks,4.660216633
hilar,5.03437034
zloty,4.045352514
yucca,3.574366239
rajah,3.641825838
retox,4.565717879
foils,5.069881587
palls,4.715271438
aphis,4.905349931
ortho,3.844845433
krewe,3.86448145
ezine,3.768903376
pubes,4.98616469
mysid,4.456414662
riven,4.752896964
hosta,5.129106103
kagos,4.986493569
besot,5.159266083
jived,3.768342187
mimsy,3.864620899
krona,4.874413178
duddy,2.700980582
sweer,4.619482285
aulos,5.460319679
mucks,4.285310695
plica,4.676677667
barca,4.175856739
urate,5.394533365
feign,4.398135175
elpee,3.687985519
yawed,4.647898744
oxims,4.306510825
skart,5.192225634
voice,4.57251432
kazoo,3.387519712
livre,4.775778834
miros,5.41183978
frier,4.23144373
woold,3.771189648
incut,4.229187391
subby,3.667918365
puzel,4.162239942
anele,4.740851978
circa,4.287885011
garbo,4.698058544
sangh,4.918292435
hatch,3.75682976
greek,4.113652624
cuber,4.646409002
neigh,4.545518692
aldol,4.161720907
licht,4.31989972
cecal,4.382465813
grebo,4.570833048
pawer,4.955342921
riper,4.425834739
etage,4.329559213
seise,4.530898197
fuffy,2.181667111
prove,4.590065953
goats,5.411663898
ronne,4.679325219
tansy,5.190478017
pupal,3.909319233
sutta,4.591988416
tacts,4.67349112
rawly,4.613124951
talon,5.216747198
derns,5.586765323
tuile,5.201910013
kaies,5.726306674
sampi,5.067432083
gryke,4.354670951
meats,5.686751216
hertz,4.335489327
sabre,5.697881618
jumar,4.080582875
unhat,4.426336659
tolly,4.120911783
obole,4.148641047
linny,3.926525039
yonks,4.747860943
aeros,6.013480318
hemin,4.653245369
depth,4.467670015
adios,5.35084247
plops,4.338952774
padri,4.906520338
gonys,4.777106961
steps,4.58977968
ylike,4.645355173
learn,5.482068588
gurdy,4.20545704
crisp,4.73775688
eloge,4.242517169
tugra,4.725219332
spirt,5.125233717
mojos,3.76577717
tries,5.919202729
powre,4.771769266
slorm,5.130063562
toady,4.92816206
scums,3.997295635
indue,4.642037362
brogs,4.858181967
laugh,4.422544723
repay,5.087875631
inbox,3.601400555
botes,5.500195087
duces,5.143162485
luxed,4.171823082
thick,3.962560284
chums,4.335720591
slomo,4.351712832
segos,4.802280856
ranch,4.686737097
pikes,5.170689137
samey,5.500334306
rolls,4.811891592
baths,4.964477424
pibal,4.600616599
fluey,4.416527148
beath,4.859529274
chapt,4.344868476
morra,4.419558951
fosse,4.36312455
stonk,4.792564502
gelts,5.331188096
vaned,4.777463264
emits,5.202949242
simba,4.912467461
segno,5.217746204
rekes,4.892527266
rabid,4.922976774
brags,5.023591698
vendu,4.117586163
bogan,4.511281625
toits,4.829866036
pokes,5.227948571
loups,5.060371704
horis,5.381608421
algas,4.5691035
binit,3.85017803
roofs,4.387845819
coypu,4.035951454
shims,4.242776687
rents,5.673404528
hizen,4.256235377
flisk,4.243884634
wetas,5.399842768
hedgy,4.159152656
greys,4.998297375
devon,4.424150454
ploys,4.863524836
wynds,4.261489876
hanse,5.428565058
shuls,4.292943649
paseo,5.54372656
abuse,5.017494317
viols,4.922287013
rozit,4.460556236
vells,4.298259704
guess,4.492043189
skies,4.799522139
tubar,4.77545377
zedas,4.973997406
ultra,4.914864712
doric,4.801107614
pudgy,3.775945442
rakis,5.445281019
typto,3.637913778
duing,4.234520037
sysop,4.105951593
river,4.05865816
bawns,4.785752372
hokis,4.840503297
sames,5.226253591
benny,3.867899749
bocce,3.965442541
zoner,4.725766669
grone,5.068033066
sipes,4.978866325
milds,4.997128293
suers,4.971113706
nites,5.65903756
wonks,4.575257876
senes,4.621244272
preps,4.590757073
furol,4.448686754
trass,5.078059278
nodes,5.537066882
jaggy,3.037839131
ovary,4.377065228
blags,4.891896136
feuar,4.908260668
facer,4.9202796
whaup,3.857495112
cusec,4.261686115
tells,4.919695983
oaked,4.951095717
pewee,3.347485856
bitts,4.310927717
jubas,4.307972695
throw,4.278323462
oxids,4.39205889
cults,4.973346925
bobol,3.123628157
pupas,4.384313558
dreed,3.865203191
raupo,4.905592272
haily,4.826518702
bacco,3.795549303
sucky,4.255027409
guana,4.004898886
fjord,3.662140601
renew,4.31351175
recut,4.863311329
yojan,4.123104313
soggy,3.999599724
recon,5.022164715
howks,4.285034896
vogue,4.218729141
canal,4.352726738
vutty,3.163699793
manic,4.699721463
gaids,5.24699685
preif,4.560729957
cyton,4.361351469
cosed,5.226779947
hemes,4.650412354
cheek,3.765590524
alefs,5.226031734
tolts,4.756629705
amply,4.298607701
riggs,4.296244522
nuked,4.458991356
dorms,5.208940286
hilus,4.943508277
haunt,4.741645834
imams,4.3676817
roues,5.786879918
squaw,3.937484895
sheas,4.934005953
lisps,4.512269607
agmas,4.253915809
strig,4.962854312
tubae,4.989928702
eaned,4.702599854
deman,4.998770125
fudge,4.048496831
plain,4.902784121
terga,5.24603534
femal,4.685187989
doxie,4.4902527
debud,3.721582798
nunny,2.851662743
delta,5.280330663
wrang,4.326331722
kikes,4.536788277
aglee,4.608372737
bread,5.042008695
gaums,4.930865879
clomb,4.054038315
niger,4.970823318
khadi,4.271066027
bidis,4.134084402
liver,4.763758463
scend,4.954028786
isnae,5.41733803
rotal,5.283066307
whyda,3.82246435
shuln,4.720660962
curch,3.502499408
fucus,3.561747544
ashet,5.176411975
sayne,5.600852001
sobas,4.784725284
knish,4.344707415
smogs,4.199655036
swith,4.507735437
cents,5.375167399
eased,4.921167946
tents,4.87203964
piony,4.610989728
glent,4.702143353
abyes,5.167510268
peris,5.653566277
happy,3.626589067
miser,5.401187636
seine,5.161814221
buffa,3.194092241
impis,3.931608737
sarod,5.676581979
polis,5.332104875
vexes,3.787968638
ugali,4.48604011
sever,4.593949798
earst,5.706527418
lavvy,3.470984405
grued,4.759552153
fugus,3.471409444
leses,4.582717191
freon,4.747534782
tulip,4.536470128
ytost,4.022182372
kaims,5.114072995
inorb,4.481281447
sixes,4.446717071
bison,4.839086155
jerry,3.653090479
juice,4.135232677
sicko,4.735118684
round,4.814430923
medle,4.330129499
blech,4.16618502
ionic,3.893807992
scran,5.272149208
plews,4.78593442
hides,5.282519353
sands,4.87946311
iroko,3.937538378
wootz,3.142976473
cured,4.922785973
astir,5.284438754
laker,5.232081419
ydrad,4.001200823
sleek,4.694990204
pulka,4.377973219
goyle,4.791556784
coact,4.241532929
hoors,4.61535968
pekes,4.580028776
zaidy,4.200586623
fiber,4.581434931
smite,5.385554653
legit,4.923298097
porta,5.169730559
snugs,4.117813713
steal,5.58713493
cavil,4.437244421
klett,3.996299653
sunks,4.206888775
segol,5.286876036
benne,3.618364517
truer,4.507082301
glops,4.816389296
ginny,3.622730132
urari,4.266514944
leeps,4.816604448
garni,4.992804337
chace,4.103244214
incle,4.774578715
porky,4.407095934
gusts,4.228209213
lours,5.394932913
abers,5.431119682
dicty,4.349558614
zonda,4.272583244
cheer,4.236069442
skink,3.94847239
hoses,4.936282171
easts,5.167211615
seeps,4.266370275
ulnas,5.299717037
jooks,3.656152171
zante,4.826131149
ajiva,3.070747442
sprit,5.174348311
gucks,4.187242703
stirp,5.004494072
kikoi,2.988541965
wilja,3.899413957
bachs,4.708635017
goafs,4.888229729
reird,4.54905435
nooit,4.337398838
beret,4.636939941
gaddi,3.880581194
spred,5.292573508
reddy,4.085601813
eyers,4.606782442
pales,5.833248095
humic,3.919118469
trail,5.302800059
latus,5.456472579
knock,3.34804453
chine,4.705637823
stims,4.421421946
femes,4.457141065
esker,4.276566746
unity,4.410415601
tenor,5.343991798
grimy,4.267754497
lofts,4.927194318
arrah,3.652972669
robed,4.997311975
pluck,3.815733726
malms,4.598480458
curvy,3.851038133
faffs,3.313567871
cinct,3.860292196
firth,4.333331716
agers,5.43594598
tagma,3.977056042
slags,4.665679868
tophs,4.863035832
apple,4.302463007
laser,5.829678636
azyms,4.187620887
firie,4.258629676
houfs,4.509368164
tally,4.311175789
acerb,4.71889266
crore,4.509415117
flour,4.381718647
haith,4.183142771
marvy,4.322216412
raiks,5.486224339
siroc,5.286012303
conch,3.598856455
waift,4.315861559
narky,4.713828516
facet,4.851467643
wrate,5.153755336
medic,4.533294622
alley,4.53958243
wakes,5.138169146
preve,3.895934438
quims,4.104617455
azons,4.800234173
stowp,4.401660364
solan,5.583461928
aggie,4.203384119
heths,4.427186411
right,4.363825019
amins,5.225075594
morae,5.523599826
forky,4.131997147
ticks,4.74878322
anyon,3.941353126
frost,4.795790628
tased,5.625590892
nerve,4.158031509
sucks,3.968158977
recal,5.248149016
tends,5.403146097
lands,5.408620694
flaxy,3.633869811
trope,5.203723244
quads,4.393972459
blore,5.082816661
block,3.969996854
dolma,4.824932231
nuder,4.901559366
adorn,4.942708173
skeet,4.650213412
stark,5.111169486
gyals,4.978762987
geans,5.540718848
zamia,3.675506175
pommy,3.504982732
monie,5.170284975
sasse,4.517282152
dault,4.943162463
softa,5.073030552
tatus,4.749704291
volet,4.826312788
cedis,5.288788622
delts,5.486662465
helms,5.095206701
yowes,5.023280967
cozie,4.474540247
lotto,3.551066548
spues,4.694012545
crack,3.808664575
targe,5.409190646
goras,5.545661892
azole,4.726619531
bossy,3.965453857
winna,3.869989964
yells,4.604004755
caids,5.348509315
starr,4.784195054
drony,4.721857199
hover,4.56010509
squad,4.329515904
zilla,3.714060249
adobo,3.793325776
rocky,4.286772133
butch,3.774577341
pigmy,3.906465727
atria,4.576895159
abase,4.581958497
drawn,4.531889489
eyres,4.861025846
yoops,4.237581978
hoper,4.924171086
dunch,3.96262499
bails,5.442027486
vlies,5.169720104
festa,5.115348174
bield,4.777253255
goral,5.057823517
onset,5.36020333
glift,4.07822998
cafes,5.284492195
prads,5.296000352
sisal,4.938131051
atrip,4.916078842
tenue,4.55366866
humor,4.392781697
dorbs,5.105497479
chiru,4.262905156
groma,4.695196657
wanes,5.508527882
cling,4.234284205
loofs,4.280444091
pagri,4.740669317
crier,4.511962403
gable,4.912811424
gnarl,4.736571233
brise,5.273104099
tilak,4.867170496
stags,4.543806266
womyn,3.907498459
sugar,5.151345358
griff,3.312714681
mouch,4.060956304
exome,3.518905539
model,4.978456233
whole,4.545325472
bipod,4.306195945
whish,3.482885782
naiad,4.514722113
teary,5.399183038
weald,4.880550059
molts,5.249047373
stots,4.004363322
mobie,4.845365114
diced,4.134900938
fluke,4.193406711
paisa,4.661288161
nemas,5.542491999
nudge,4.439317068
necks,4.874487412
vomit,4.218459072
lohan,4.808538002
hovea,4.628126927
sango,5.218245419
notch,4.301163088
semee,4.202413828
redux,4.145657827
knots,4.935194535
lithe,4.952688721
praam,4.164214736
trogs,5.186154373
mavie,4.762041903
gobar,4.707458165
scour,4.97431698
loirs,5.619404496
towzy,3.587826402
izard,4.308903056
lupus,4.051391246
pedis,5.292409136
ketch,4.201249559
chose,4.959891455
genny,3.872554186
gears,5.699691031
chico,3.575443547
bwazi,3.513398353
combs,4.60160801
bayou,4.400480812
randy,4.907290036
aunty,4.736756838
ideal,4.988143212
stonn,4.40326985
khors,4.843742473
judas,4.48216978
usurp,3.697074827
levas,5.270231283
fuffs,2.823125624
cycle,3.888059312
pioys,4.962681191
woozy,2.937254312
enoki,4.569047074
sojas,4.352748707
styre,5.254312151
usury,3.781715401
jonty,4.023481066
exine,3.716543952
flies,5.291519739
gunky,3.799534
alias,5.011305201
rumal,4.791232409
shiso,4.398530989
korai,5.003652876
pence,4.229058647
wench,4.08641701
burbs,4.119794524
pebas,5.314363723
aldea,4.636591434
hafts,4.83349956
smowt,4.524877423
tuple,4.848953169
cuffs,3.531307941
waldo,4.581177765
mynas,5.001479855
golem,4.836765039
baccy,3.601658468
litai,4.384336352
yucky,2.998879472
anils,5.487811046
oobit,3.984903338
mosey,5.157701407
paedo,5.023416027
pulse,5.078098462
molds,5.065312473
mixte,4.312190507
peart,5.39079676
ydred,4.080633697
tetri,4.57215418
chute,4.544816651
spake,5.183364077
lutes,5.54138616
arbor,4.190582113
hater,5.341904871
dhoti,4.504142705
boyed,4.647978185
beres,5.045992956
orgue,4.801137804
matte,4.60013135
neeps,4.707072412
cooed,4.379548111
talcs,5.419036553
fairs,5.365098338
gouts,5.008664554
romps,5.02776404
nkosi,4.612258638
ikats,5.089513096
chibs,4.449827952
hiver,4.496404879
juves,4.159942061
beton,4.849622206
valse,5.158387925
rives,5.250887884
hotty,3.787422004
globi,4.234060714
doats,5.575512613
cysts,4.13353136
addax,2.610285252
brung,4.052130793
lobar,4.987248103
narco,5.025944599
bocci,3.568416179
potes,5.607940134
clone,5.041615259
mawed,4.692205111
wexes,3.926144785
tawer,5.186592555
seely,4.812246982
spend,4.966355862
tiffs,3.981824109
gauge,4.225066854
haply,4.471719057
timbo,4.35538083
truce,4.959585171
muter,4.951106018
sowls,4.407815381
hobby,3.299799385
plast,5.099758829
boink,4.345976701
wooly,3.69562897
boeps,5.112536419
sakai,4.6193682
lefts,5.103528856
dalts,5.516305306
chufa,3.87416227
gloms,4.807640623
kraft,4.385263357
dwalm,4.187884956
benis,5.350256495
whirs,4.679073824
bodes,5.319756535
regur,4.031085101
baddy,3.698231175
slope,5.440082187
karos,5.503914271
thunk,3.976453038
bises,4.853447123
latke,5.171658769
tifts,4.143893944
bitos,5.128523528
harim,4.866479439
filmy,4.007024091
bring,4.266101199
herye,4.310591554
shish,3.496478377
nowed,4.640590596
ummah,3.474698906
walla,3.372082656
churn,4.204457078
flong,4.001422163
acned,4.971010873
manis,5.460928003
motty,3.84360574
shows,4.012819178
balas,4.760776477
coble,4.827446889
welds,4.984958407
cooky,3.583485949
barps,5.221362941
skyey,4.097227958
revue,4.026168064
dohyo,3.509145022
fanes,5.498484405
poons,4.53673884
raits,5.860379947
durrs,4.464243964
patio,5.014259369
sedes,4.446609335
rammy,4.028629152
jodel,4.432272042
vares,5.566816069
virtu,4.26957696
goris,5.365583369
wheep,3.598249869
glost,4.824186918
cadge,4.813596591
pieta,5.187758152
volva,3.697833752
punji,3.64808686
shalm,4.938270738
reggo,4.13069288
eniac,4.89998273
ylkes,4.978522493
trice,5.195569546
parve,4.885667365
quasi,4.28275744
scowl,4.481275957
olios,4.665899261
buhls,4.496257226
derny,4.970206385
abrin,4.809085784
kaids,5.198985654
unhip,3.902670873
reaps,5.750245505
stive,4.911325532
xenon,3.66415863
culms,4.706508151
hulks,4.524354037
kiack,3.739662341
moper,4.988138758
pixes,4.778702721
lavas,4.440317971
zowie,4.180868879
skees,4.132104334
gulch,3.8288735
urbia,4.680165549
flats,5.070938955
sweep,4.262370411
aiver,4.977995332
sonny,4.395258253
mucor,4.447889214
haver,4.734491877
poled,5.059151256
limbo,4.337871141
pipit,3.152013013
masas,4.225240076
verve,3.361544052
gonad,4.794836074
quags,4.230880824
hents,5.295520798
hogen,4.699610619
heavy,4.333276904
alods,5.410508226
farce,5.000977135
corms,5.137219911
tinds,5.165813687
clerk,4.568781003
fiqhs,3.672596141
acids,5.092286509
gonia,4.889531322
teuch,4.484106566
packs,4.785179694
quash,4.031601916
devot,4.491154358
slove,5.054388985
scoug,4.48450659
decal,5.028017488
diver,4.634855549
amrit,5.003382307
lutea,5.292213232
pinta,4.913892154
tawts,4.435123978
cloth,4.426163294
seals,5.378267439
alvar,3.951133751
gadso,4.911201581
quean,4.265696672
eeven,3.248938893
larva,4.092174691
scala,4.560896148
opals,5.269084951
boffs,3.712850349
pomes,5.375457875
papal,3.535958279
murva,4.243567153
hikes,5.088724706
gazed,4.365512268
spats,4.716213883
biros,5.31928085
herls,5.48022766
colls,4.526868701
samps,4.579219648
makos,5.086807658
eorls,5.734969684
foamy,4.325055517
droop,3.977574883
infix,2.633692159
sculk,4.394261256
karat,4.441264015
dwale,4.839028392
crips,5.014399722
baize,4.582463034
equid,3.847295293
scald,5.070675751
porks,5.032322143
gapes,5.436559575
panda,4.152093231
istle,5.199916266
diols,5.393557466
fuzee,3.427243295
sered,5.129530238
sirup,5.035186015
penni,4.164737018
temed,4.353166038
yodle,4.92697216
vrows,4.388394756
deles,5.055632638
worry,3.786232515
dolce,5.007975372
zygon,3.502954574
spaws,4.183730813
tacky,4.390936639
setal,5.797054697
dholl,3.775742761
tutee,3.927618338
popes,4.782006161
limas,5.396421995
tuffs,3.75670951
blimp,3.999508715
groin,4.762398356
salop,5.381949545
sagum,4.787985505
curns,5.05552539
leggo,4.023451814
besit,5.162742619
stang,4.953700289
siens,5.054467355
tykes,4.986590274
lubra,4.671105985
looed,4.588525476
botte,4.321086043
clype,4.446452058
tavas,4.458804031
cords,5.22341582
curer,4.350728485
bahts,4.972404996
lethe,4.370591515
routh,4.692132882
fubby,2.795862285
musha,4.580589034
janny,3.439445255
ammos,4.44232607
dunes,5.372287147
glows,4.545490892
caped,4.941176716
baker,4.94250079
aecia,4.543653407
kawau,3.505483872
vower,4.363609826
swile,5.171730807
muhly,3.951816106
viner,4.765244992
ewers,4.379950424
bekah,4.435427319
wekas,5.024803981
nomas,5.344640748
shred,5.297190998
bated,5.070357335
count,4.630010601
ettle,3.638663181
kedge,3.817250339
swapt,4.749094653
fones,5.325203096
teffs,4.224261479
mofos,4.030573351
speld,5.03017716
apage,4.188458576
arvee,4.503087292
axles,5.131902784
nairu,5.04757463
emote,4.295463516
combi,4.135419165
bardy,4.698138233
katti,4.087145045
cache,4.165929764
knobs,4.552877109
costa,5.205367071
deter,4.659042984
viffs,3.354536512
geres,5.046173436
chain,4.605807277
mince,4.79300579
nates,5.895559212
limpa,4.63209231
marid,5.104394735
cymes,4.915768069
ancho,4.357323599
shoal,5.266786617
intro,4.776768974
sties,5.114434628
geode,4.335975421
punks,4.533882196
refel,4.307639174
riels,5.743760397
ninny,3.069855851
chair,4.789710201
swigs,3.946136686
sella,5.072522628
cause,5.375047713
zexes,3.671692049
duroy,4.658292857
mings,4.75658254
monde,4.927971514
triff,3.649362614
fural,4.614354725
jewed,3.329408302
cajun,3.983304828
quaff,2.696929562
ainee,5.024162832
tripy,4.618032998
mazut,4.069286575
dools,4.675982084
jaspe,4.740241189
rusas,4.931261244
kines,5.38809007
spews,4.143549908
dites,5.588494917
reame,4.840774073
abyss,4.171105702
usual,4.130438309
ficus,4.453833501
boody,3.672761
moder,5.063158218
bidet,4.839357602
rowen,4.936352301
kilim,3.565656684
hello,4.211657857
saros,5.311158696
refix,4.062127482
savor,5.139534389
awato,3.979991758
joram,4.353993954
darzi,4.490611082
ceros,5.652783632
seans,5.312163288
gizmo,3.659698391
servo,5.141999008
proll,4.102005397
gouge,4.036181806
ovist,4.47427071
pends,5.177555974
splay,5.013012126
facia,3.908563017
hoody,3.701262516
orfes,5.29890957
raves,5.490539618
ascon,4.849457726
touze,4.496375591
samek,5.347283646
stott,3.729143156
enact,4.900992085
cater,5.436832498
onlay,4.807622362
kanzu,3.837303227
boggy,3.298787187
acidy,4.475717537
fanon,3.955794554
snool,4.532888566
renal,5.455287675
yirth,4.549118784
orang,4.794826508
wytes,4.878444966
rheum,4.418241332
bolas,5.398882959
targa,4.422047833
aboon,3.981979383
comes,5.380198897
immew,3.538742228
soled,5.645337837
takes,5.627473896
alane,4.762895209
aegis,5.535178971
snack,4.750531176
tsked,4.716675334
tangi,4.819512994
reccy,3.997083983
uncap,4.210485069
melik,4.686017655
rumes,5.415455616
jacks,4.230143186
baits,5.43143502
mavis,4.875343342
amnio,4.769284621
buzzy,2.527756559
katis,5.338860868
items,5.102637633
goold,3.938638156
wyted,4.300127766
stoai,5.420995037
mudra,4.64367264
zebub,3.017408293
kendo,4.644903213
javel,4.160559075
drabs,5.179914548
sluts,4.58753326
webby,3.279346047
neves,4.465417367
saner,5.999263329
smaak,4.247460642
ethyl,4.175358246
lairy,5.184035753
plier,5.186062311
milch,4.154419234
borts,5.302282006
loids,5.356718716
hippy,3.357614918
volve,3.865389281
inion,3.234459543
nipas,5.287220448
chive,4.118601936
oxeye,3.511120003
parse,5.700377148
spins,4.446383342
bless,4.592427607
marls,5.564415907
yapps,4.249267731
sings,4.441717343
aargh,4.141127966
rewed,4.207797164
titre,4.712932828
wheen,3.841091688
fames,5.279445688
brand,4.758929883
deans,5.714491369
fader,4.976800732
floes,5.311653499
sprat,5.381714536
ulama,3.991367597
spier,5.498579646
scurs,4.368073519
getas,5.556293168
inwit,3.450866261
elbow,4.161976246
layup,4.461243925
shute,5.151468455
swell,4.217135881
saint,5.654648048
cutey,4.695378453
kokum,3.311713031
affix,2.88426337
goest,5.144312024
stank,4.961218147
brers,4.606486084
vulgo,3.825933518
check,3.302542744
sured,5.489928023
burst,4.759744511
reifs,5.314148485
besom,4.854892599
steme,4.613691867
egged,3.123197765
blume,4.457255298
vitas,5.019423959
needs,4.783457673
gynae,4.852455972
grind,4.548490974
chide,4.575841621
olent,5.037513306
cleve,3.773892557
calyx,3.942811998
sutor,5.301208875
bafts,4.803405541
gauzy,3.817696149
dacha,3.836619705
balks,4.980254607
pease,4.967008914
frows,4.503469048
brose,5.296711999
bleak,4.649083286
tways,4.735635566
tonal,5.206252902
skips,4.118376503
guyed,4.365662351
guids,4.761296954
endue,4.002948362
thilk,4.256138079
darcy,4.803314742
doser,5.519010989
neele,3.92785958
flume,4.283628103
geare,4.797609373
found,4.220658285
gluts,4.814171376
furor,3.788219126
boned,4.900285486
dumbs,4.377736325
daddy,3.196735773
sooth,4.466901738
wisht,4.34289899
ronde,5.253912549
needy,4.155622215
esses,3.465446732
lesbo,5.046549394
pound,4.492505773
boyar,4.775929314
edict,4.547057204
pipis,3.580319382
gulfs,4.347117092
rubin,4.4705107
trona,5.25251691
newed,4.010305683
adyta,3.883219837
koses,4.873835281
aunts,5.373013945
calos,5.512347474
jokey,4.025841614
stare,5.836005445
horks,4.954441731
plush,4.370872738
salic,5.38381135
wiper,4.676068823
hazer,4.625857123
chode,4.60024893
ovule,4.399710218
vigil,3.222392088
dawts,5.005208055
kibes,5.068975815
milts,5.181598942
bench,4.237397641
miter,5.172587831
noris,5.568735622
